10184,50 Jahre Town Plan
10185,Gemüsehändler
10186,General Grievous UCS
10187,Volkswagen Käfer-Oldtimer VW Beetle
10188,Todesstern™
10189,Taj Mahal
10191,Star Justice
10192,Space Skulls
10200,Custom Car Garage
1103,DNA Student Set
20002,Fire Truck
20003,Dinosaur
20004,Indiana Jones m. Jeep
20005,Winged Rahi (Klakk)
20006,Clone Turbo Tank - Mini
2008,Heart 2008
21000,Sears Tower
21001,John Hancock Center
2230,Helicopter und Floß
2928,Airline Promotional Set (airline) (japan import)
3830,Bikini Bottom-Express
3831,Raketenfahrt
3832,Fahrt im Krankenwagen (exklusiv bei Amazon.de)
4210,Rettungsplattform der Küstenwache
4837,Mini Züge
4838,Mini Fahrzeuge
4897,Police Trike
4898,Coast Guard Boat
4900,Fire Helicopter
4993,Cool Convertible
4994,Gruselige Tiere
4995,Frachthubschrauber
4996,Ferienhaus
4997,Transport Ferry
4998,Stegosaurus
4999,Vestas Windmill
5372,Skeleton Chariot
5373,Knight & Catapult
5522,50 Jahre Stein Jubiläumsset
5573,LEGO Build & Play
5574,Grundbausteine
5576,Basic Bricks -- Medium
5578,Basic Bricks -- Large
5582,Ultimate Town Building Set
5584,Fun with Wheels
5585,Bauspaß für Mädchen
5601,Feuerwehrstation
5606,Mein erster Zug
5609,Eisenbahn Super Set
5610,Bauarbeiter
5611,Straßenkehrer
5612,Polizist
5613,Feuerwehrmann
5614,Der Gute Magier
5615,Der Ritter
5616,Mini-Roboter
5617,Alien-Jet
5618,Trollkrieger
5619,Mini-Raumschiff
5620,Straßenkehrer
5621,Kajak der Küstenwache
5625,Polizei Quad
5626,Küstenwache Motorad
5627,Mini Bulldozer
6117,Türen und Fenster
6118,Räder
6119,Dachziegel
6126,Good Guy 2008
6127,Bad Guy 2008
6128,Function 2008
6176,Grundbausteine Deluxe
6177,Grundbausteine - Deluxe
6186,Bausteine Hafen
6187,Bausteine Baustelle
66237,Build & Play Value Pack
66246,City Super Pack (7235 7245 7743)
66247,City Super Pack (7741 7890 7942)
66255,City Super Pack 6 in 1 (7235 7236 7741 7890 7942 7945)
66256,City Super Pack (7242 7733 7990 7991)
66257,City Super Pack 4 in 1 (7235 7236 7741 7744)
66258,City Super Pack (7990 7991 7993)
66260,City Super Pack (7733 7734 7992)
66282,City Police Co-Pack
66290,City Super Pack 4 in 1 (4210 7736 7737 7738)
7036,Zwergenmine
7037,Turmangriff
7038,Troll-Angriffswagen
7040,Verteidigung der Zwergenmine
7041,Troll-Angriffsrad
7048,Troll-Schiff
7235,Polizeimotorrad
7236,Streifenwagen
7245,Gefangenentransporter
7583,Hundefamilie
7585,Pferdestall
7586,Traumhaus
7587,Springreiten
7611,Polizeiauto
7612,Muscle Car
7613,Rennwagen Masstab 1:55 Glow in the Dark
7620,Motorradjagd
7621,Indiana Jones und das verlorene Grab
7622,Die Jagd nach dem gestohlenen Schatz
7623,Die Flucht aus dem Tempel
7624,Dschungelduell
7625,Verfolgungsjagd am Fluss
7626,Jungle Cutter
7627,Der Tempel des Kristallschädels
7628,Peril in Peru
7644,MX-81 Überschall-Raumschiff
7645,MT-61 Einsatzfahrzeug
7646,ETX Alien Infiltrator
7647,MX-41 Switch Fighter
7648,MT-21 Mobile Bohreinheit
7649,"Mars Mission MT-201 Ultra-Drill Walker, 759 Teile"
7667,Imperial Dropship
7668,Rebel Scout Speeder
7669,Anakin's Jedi Starfighter
7669,Anakin's Jedi Starfighter
7670,Hailfire Droid & Spider Droid
7670,Hailfire Droid und Spider Droid
7671,AT-AP Walker
7672,Rogue Shadow
7673,Magna Guard Starfighter
7674,V-19 Torrent
7675,AT-TE Walker
7676,Republic Attack Gunship
7678,"Droid Gunship, 329 Teile"
7679,The Clone Wars
7680,The Twilight
7681,Separatist Spider Droid
7723,Polizeiwasserflugzeug
7724,Advent Calendar 2008 City
7724,Advent Calendar 2008 City (Day  9) Ladder
7724,Advent Calendar 2008 City (Day 10) Chef and Paddle
7724,Advent Calendar 2008 City (Day 11) Table and Pizzas
7724,Advent Calendar 2008 City (Day 12) Oven
7724,Advent Calendar 2008 City (Day 13) Diver and Spear Gun
7724,Advent Calendar 2008 City (Day 14) Life Vest Fins and Bouy
7724,Advent Calendar 2008 City (Day 15) Underwater Scooter
7724,Advent Calendar 2008 City (Day 16) Police Officer and Camera
7724,Advent Calendar 2008 City (Day 17) Mug Shot Studio
7724,Advent Calendar 2008 City (Day 18) Criminal with Handcuffs
7724,Advent Calendar 2008 City (Day  1) Minifigure and Drumstick
7724,Advent Calendar 2008 City (Day 19) Train Worker
7724,Advent Calendar 2008 City (Day 20) Pallet Jack
7724,Advent Calendar 2008 City (Day 21) Pallet of Bottles
7724,Advent Calendar 2008 City (Day 22) Hiker with Ice Pick
7724,Advent Calendar 2008 City (Day 23) Snowmobile
7724,Adventskalender
